FIPS2000,County Name,State,IRR2000
17085,Jo Daviess County, Illinois,0.527478984173441
17087,Johnson County, Illinois,0.545238331461981
17089,Kane County, Illinois,0.322927357411105
17091,Kankakee County, Illinois,0.445487429585723
17093,Kendall County, Illinois,0.458838203352271
17095,Knox County, Illinois,0.482383408161331
17097,Lake County, Illinois,0.202985369846688
17099,La Salle County, Illinois,0.466932550634368
17101,Lawrence County, Illinois,0.532197090291155
17103,Lee County, Illinois,0.507964761900572
17105,Livingston County, Illinois,0.511244636992105
17107,Logan County, Illinois,0.507044853857708
17109,McDonough County, Illinois,0.510165961472313
17111,McHenry County, Illinois,0.368927833100892
17113,McLean County, Illinois,0.44598601044824
17115,Macon County, Illinois,0.430031359814177
17117,Macoupin County, Illinois,0.496997707323188
17119,Madison County, Illinois,0.376327086548746
17121,Marion County, Illinois,0.497382440023383
17123,Marshall County, Illinois,0.5358718754325
17125,Mason County, Illinois,0.533945507337378
17127,Massac County, Illinois,0.533303276471907
17129,Menard County, Illinois,0.53127223084613
17131,Mercer County, Illinois,0.530775566378498
17133,Monroe County, Illinois,0.500645400345293
17135,Montgomery County, Illinois,0.511889478605366
17137,Morgan County, Illinois,0.498003496349895
17139,Moultrie County, Illinois,0.52759190156507
17141,Ogle County, Illinois,0.488360070259878
17143,Peoria County, Illinois,0.404488653402049
17145,Perry County, Illinois,0.515514666009939
17147,Piatt County, Illinois,0.527674413808095
17149,Pike County, Illinois,0.547041222341827
17151,Pope County, Illinois,0.591471533467327
17153,Pulaski County, Illinois,0.564286217524975
17155,Putnam County, Illinois,0.554793275682594
17157,Randolph County, Illinois,0.503187268519144
17159,Richland County, Illinois,0.5306515913157
17161,Rock Island County, Illinois,0.395088015478285
17163,St. Clair County, Illinois,0.370438937021448
17165,Saline County, Illinois,0.506755520049334
17167,Sangamon County, Illinois,0.412844389441893
17169,Schuyler County, Illinois,0.567962599806917
17171,Scott County, Illinois,0.566369479506119
17173,Shelby County, Illinois,0.526541918320726
17175,Stark County, Illinois,0.560410782960712
17177,Stephenson County, Illinois,0.484034603201472
17179,Tazewell County, Illinois,0.426147149862922
17181,Union County, Illinois,0.53540882089509
17183,Vermilion County, Illinois,0.467956911549568
17185,Wabash County, Illinois,0.52483802745262
17187,Warren County, Illinois,0.527390283439857
17189,Washington County, Illinois,0.537480727346032
17191,Wayne County, Illinois,0.544241005998524
17193,White County, Illinois,0.534398097209873
17195,Whiteside County, Illinois,0.481519201379009
17197,Will County, Illinois,0.330513968600084
17199,Williamson County, Illinois,0.467442952262609
17201,Winnebago County, Illinois,0.351222988496716
17203,Woodford County, Illinois,0.497944170400988
18001,Adams County, Indiana,0.490245751856072
18003,Allen County, Indiana,0.360184599515439
18005,Bartholomew County, Indiana,0.452619739600587
18007,Benton County, Indiana,0.550171326469017
18009,Blackford County, Indiana,0.509171708415312
18011,Boone County, Indiana,0.478687437954098
18013,Brown County, Indiana,0.524964555528723
18015,Carroll County, Indiana,0.515454821842869
18017,Cass County, Indiana,0.486590154099569
18019,Clark County, Indiana,0.423239333569937
18021,Clay County, Indiana,0.500365563540134
18023,Clinton County, Indiana,0.494955238917281
18025,Crawford County, Indiana,0.541731826357254
18027,Daviess County, Indiana,0.506566359886719
18029,Dearborn County, Indiana,0.471533519392319
18031,Decatur County, Indiana,0.509490983514744
18033,DeKalb County, Indiana,0.480045998556787
18035,Delaware County, Indiana,0.414980017494599
18037,Dubois County, Indiana,0.490990538032024
18039,Elkhart County, Indiana,0.382111029288006
18041,Fayette County, Indiana,0.49252164881026
18043,Floyd County, Indiana,0.384462756024256
18045,Fountain County, Indiana,0.524842040638192
18047,Franklin County, Indiana,0.514847817678846
18049,Fulton County, Indiana,0.516949794704368
18051,Gibson County, Indiana,0.498883053304379
18053,Grant County, Indiana,0.452126455160457
18055,Greene County, Indiana,0.500340611952679
18057,Hamilton County, Indiana,0.363735800769123
18059,Hancock County, Indiana,0.450402795648574
18061,Harrison County, Indiana,0.49830367433514
18063,Hendricks County, Indiana,0.420602161835527
18065,Henry County, Indiana,0.474810640863041
18067,Howard County, Indiana,0.418702075690934
18069,Huntington County, Indiana,0.488952037309459
18071,Jackson County, Indiana,0.493071151230299
18073,Jasper County, Indiana,0.506841361415513
18075,Jay County, Indiana,0.511620690844388
18077,Jefferson County, Indiana,0.494012794919659
18079,Jennings County, Indiana,0.502922181113894
18081,Johnson County, Indiana,0.406299994112153
18083,Knox County, Indiana,0.496798462730848
18085,Kosciusko County, Indiana,0.456588499000459
18087,LaGrange County, Indiana,0.495502914253178
18089,Lake County, Indiana,0.282300710459189
18091,LaPorte County, Indiana,0.445352510442331
18093,Lawrence County, Indiana,0.480359448136128
18095,Madison County, Indiana,0.405316009576405
18097,Marion County, Indiana,0.158368436472671
18099,Marshall County, Indiana,0.482220207076675
18101,Martin County, Indiana,0.54555032170211
18103,Miami County, Indiana,0.486910651400241
18105,Monroe County, Indiana,0.415163165791523
18107,Montgomery County, Indiana,0.493892843176166
18109,Morgan County, Indiana,0.459030637262611
18111,Newton County, Indiana,0.53478660129483
18113,Noble County, Indiana,0.483111337018556
18115,Ohio County, Indiana,0.545153062846018
18117,Orange County, Indiana,0.524141470563627
18119,Owen County, Indiana,0.514459047503813
18121,Parke County, Indiana,0.52866044291024
18123,Perry County, Indiana,0.521239110825527
18125,Pike County, Indiana,0.534798680918744
18127,Porter County, Indiana,0.395305238390403
18129,Posey County, Indiana,0.504766366430012
18131,Pulaski County, Indiana,0.540860002486181
18133,Putnam County, Indiana,0.500485726095265
18135,Randolph County, Indiana,0.506384169772753
18137,Ripley County, Indiana,0.51356065681764
18139,Rush County, Indiana,0.521263919445786
18141,St. Joseph County, Indiana,0.344542749241548
18143,Scott County, Indiana,0.485849046168001
18145,Shelby County, Indiana,0.483050354185806
18147,Spencer County, Indiana,0.518926779098494
18149,Starke County, Indiana,0.507496639272969
18151,Steuben County, Indiana,0.490128766585634
18153,Sullivan County, Indiana,0.516664029459212
18155,Switzerland County, Indiana,0.545141633576629
18157,Tippecanoe County, Indiana,0.411152319423483
18159,Tipton County, Indiana,0.514468074615689
18161,Union County, Indiana,0.547298812534261
18163,Vanderburgh County, Indiana,0.342261678654595
18165,Vermillion County, Indiana,0.514975724190066
18167,Vigo County, Indiana,0.420963061945738
18169,Wabash County, Indiana,0.49309557376152
18171,Warren County, Indiana,0.555460604215604
18173,Warrick County, Indiana,0.464601178749359
18175,Washington County, Indiana,0.510571412296779
18177,Wayne County, Indiana,0.456119289832721
18179,Wells County, Indiana,0.498412852586306
18181,White County, Indiana,0.513903579209049
18183,Whitley County, Indiana,0.495102465012442
19001,Adair County, Iowa,0.56878253385007
19003,Adams County, Iowa,0.587327435485069
19005,Allamakee County, Iowa,0.545166255425099
19007,Appanoose County, Iowa,0.550079942695156
19009,Audubon County, Iowa,0.570062865692749
19011,Benton County, Iowa,0.521953781417901
19013,Black Hawk County, Iowa,0.423481203894594
19015,Boone County, Iowa,0.514445426811118
19017,Bremer County, Iowa,0.512023255992497
19019,Buchanan County, Iowa,0.522192717583208
19021,Buena Vista County, Iowa,0.530570428601832
19023,Butler County, Iowa,0.539527170065881
19025,Calhoun County, Iowa,0.559453516723152
19027,Carroll County, Iowa,0.533026044793094
19029,Cass County, Iowa,0.538880259592666
19031,Cedar County, Iowa,0.530167370073932
19033,Cerro Gordo County, Iowa,0.4958954652027
19035,Cherokee County, Iowa,0.544575148745631
19037,Chickasaw County, Iowa,0.543262952108378
19039,Clarke County, Iowa,0.555941525366823
19041,Clay County, Iowa,0.539752722883248
19043,Clayton County, Iowa,0.539469966855366
19045,Clinton County, Iowa,0.486749616496666
19047,Crawford County, Iowa,0.542666748054563
19049,Dallas County, Iowa,0.493038812867397
19051,Davis County, Iowa,0.573406730554908
19053,Decatur County, Iowa,0.567680546528663
19055,Delaware County, Iowa,0.527788226005088
19057,Des Moines County, Iowa,0.490772257379281
19059,Dickinson County, Iowa,0.531203534086972
19061,Dubuque County, Iowa,0.449645197963471
19063,Emmet County, Iowa,0.557435412392005
19065,Fayette County, Iowa,0.53086389643501
19067,Floyd County, Iowa,0.534478716312723
19069,Franklin County, Iowa,0.557840360070073
19071,Fremont County, Iowa,0.566041723567427
19073,Greene County, Iowa,0.558165255896452
19075,Grundy County, Iowa,0.542986067625884
19077,Guthrie County, Iowa,0.554657816888721
19079,Hamilton County, Iowa,0.53723405340579
19081,Hancock County, Iowa,0.561759740278145
19083,Hardin County, Iowa,0.532800141683958
19085,Harrison County, Iowa,0.542208437373237
19087,Henry County, Iowa,0.521738004582
19089,Howard County, Iowa,0.554632115322923
19091,Humboldt County, Iowa,0.56006230203245
19093,Ida County, Iowa,0.559362095897194
19095,Iowa County, Iowa,0.536079867826925
19097,Jackson County, Iowa,0.529127070580112
19099,Jasper County, Iowa,0.503679005890263
19101,Jefferson County, Iowa,0.534216596947675
19103,Johnson County, Iowa,0.43950546269084
19105,Jones County, Iowa,0.524526365418997
19107,Keokuk County, Iowa,0.553834540761323
19109,Kossuth County, Iowa,0.562277789555034
19111,Lee County, Iowa,0.504247313869078
19113,Linn County, Iowa,0.413488733566779
19115,Louisa County, Iowa,0.544584136731184
19117,Lucas County, Iowa,0.554979155032263
19119,Lyon County, Iowa,0.551586900898713
19121,Madison County, Iowa,0.541481357855531
19123,Mahaska County, Iowa,0.525548882445729
19125,Marion County, Iowa,0.506856127018841
19127,Marshall County, Iowa,0.497206519363213
19129,Mills County, Iowa,0.533964164235615
19131,Mitchell County, Iowa,0.555809073008311
19133,Monona County, Iowa,0.562376786697303
19135,Monroe County, Iowa,0.565544815264599
19137,Montgomery County, Iowa,0.541664958647414
19139,Muscatine County, Iowa,0.485685688938243
19141,O'Brien County, Iowa,0.543776650043685
19143,Osceola County, Iowa,0.569793900719748
19145,Page County, Iowa,0.534789500099724
19147,Palo Alto County, Iowa,0.56850362299509
19149,Plymouth County, Iowa,0.525399016227979
19151,Pocahontas County, Iowa,0.571078761175209
19153,Polk County, Iowa,0.346735612839327
19155,Pottawattamie County, Iowa,0.463738413046308
19157,Poweshiek County, Iowa,0.531205707566871
19159,Ringgold County, Iowa,0.589806074410354
19161,Sac County, Iowa,0.553241834149847
19163,Scott County, Iowa,0.405949761953267
19165,Shelby County, Iowa,0.544521145203105
19167,Sioux County, Iowa,0.517559893675168
19169,Story County, Iowa,0.463238728206219
19171,Tama County, Iowa,0.535915814587905
19173,Taylor County, Iowa,0.577490165939013
19175,Union County, Iowa,0.54628828903689
19177,Van Buren County, Iowa,0.571662722744022
19179,Wapello County, Iowa,0.501178983952283
19181,Warren County, Iowa,0.492107400281244
19183,Washington County, Iowa,0.523368089620572
19185,Wayne County, Iowa,0.578046088054669
19187,Webster County, Iowa,0.509529009159901
19189,Winnebago County, Iowa,0.553456152630369
19191,Winneshiek County, Iowa,0.535185695782043
19193,Woodbury County, Iowa,0.450773328037883
19195,Worth County, Iowa,0.567496301384563
19197,Wright County, Iowa,0.549208574976686
20001,Allen County, Kansas,0.544368071081709
20003,Anderson County, Kansas,0.564954533018578
20005,Atchison County, Kansas,0.527100756285844
20007,Barber County, Kansas,0.604176509698059
20009,Barton County, Kansas,0.53644384136011
20011,Bourbon County, Kansas,0.547115229792471
20013,Brown County, Kansas,0.554072813306186
20015,Butler County, Kansas,0.499127577451567
20017,Chase County, Kansas,0.616784067671147
20019,Chautauqua County, Kansas,0.601416166866909
20021,Cherokee County, Kansas,0.521438839836649
20023,Cheyenne County, Kansas,0.634556586576829
20025,Clark County, Kansas,0.646418783489583
20027,Clay County, Kansas,0.573284067325394
20029,Cloud County, Kansas,0.576220900419721
20031,Coffey County, Kansas,0.566145298536443
20033,Comanche County, Kansas,0.645228459957044
20035,Cowley County, Kansas,0.518080880352324
20037,Crawford County, Kansas,0.50055647598794
20039,Decatur County, Kansas,0.64207899013789
20041,Dickinson County, Kansas,0.545837248258503
20043,Doniphan County, Kansas,0.553598820418428
20045,Douglas County, Kansas,0.438252576312125
20047,Edwards County, Kansas,0.617075682023147
20049,Elk County, Kansas,0.611222310546336
20051,Ellis County, Kansas,0.549724164939551
20053,Ellsworth County, Kansas,0.590103253230303
20055,Finney County, Kansas,0.544582974327
20057,Ford County, Kansas,0.539030644021608
20059,Franklin County, Kansas,0.514631532809218
20061,Geary County, Kansas,0.502791450420063
20063,Gove County, Kansas,0.654828021710756
20065,Graham County, Kansas,0.65122230901343
20067,Grant County, Kansas,0.596968292928011
20069,Gray County, Kansas,0.611521166891239
20071,Greeley County, Kansas,0.660643652431241
20073,Greenwood County, Kansas,0.586735666711614
20075,Hamilton County, Kansas,0.64309377186774
20077,Harper County, Kansas,0.582679775263354
20079,Harvey County, Kansas,0.500628626439339
20081,Haskell County, Kansas,0.621769304158433
20083,Hodgeman County, Kansas,0.653128219858768
20085,Jackson County, Kansas,0.546428681019485
20087,Jefferson County, Kansas,0.528908652295355
20089,Jewell County, Kansas,0.623817565208029
20091,Johnson County, Kansas,0.306070727803591
20093,Kearny County, Kansas,0.626505685591343
20095,Kingman County, Kansas,0.569865194585328
20097,Kiowa County, Kansas,0.618840458723838
20099,Labette County, Kansas,0.529648935273599
20101,Lane County, Kansas,0.655117341828406
20103,Leavenworth County, Kansas,0.460468674987333
20105,Lincoln County, Kansas,0.620534766956038
20107,Linn County, Kansas,0.562076972028005
20109,Logan County, Kansas,0.647755456074492
20111,Lyon County, Kansas,0.513224388712822
20113,McPherson County, Kansas,0.524621390282687
20115,Marion County, Kansas,0.558897768042569
20117,Marshall County, Kansas,0.568785347615663
20119,Meade County, Kansas,0.623250370295312
20121,Miami County, Kansas,0.506645059643078
20123,Mitchell County, Kansas,0.596894993857279
20125,Montgomery County, Kansas,0.511719408698341
20127,Morris County, Kansas,0.585565077714255
20129,Morton County, Kansas,0.627048097542219
20131,Nemaha County, Kansas,0.563413527399634
20133,Neosho County, Kansas,0.541281947101339
20135,Ness County, Kansas,0.638093550359488
20137,Norton County, Kansas,0.621367310060516
20139,Osage County, Kansas,0.538276813829318
20141,Osborne County, Kansas,0.62320068519689
20143,Ottawa County, Kansas,0.594551696230299
20145,Pawnee County, Kansas,0.592569319792359
20147,Phillips County, Kansas,0.617220439107797
20149,Pottawatomie County, Kansas,0.541488925839401
20151,Pratt County, Kansas,0.568302204923587
20153,Rawlins County, Kansas,0.644790777720345
20155,Reno County, Kansas,0.495828691555053
20157,Republic County, Kansas,0.596028922432702
20159,Rice County, Kansas,0.565212907913514
20161,Riley County, Kansas,0.482245202755433
20163,Rooks County, Kansas,0.619019711937059
20165,Rush County, Kansas,0.623399902367039
20167,Russell County, Kansas,0.597940050667096
20169,Saline County, Kansas,0.497038219229328
20171,Scott County, Kansas,0.620948999148377
20173,Sedgwick County, Kansas,0.363586006491635
20175,Seward County, Kansas,0.552236323317416
20177,Shawnee County, Kansas,0.402612403587568
20179,Sheridan County, Kansas,0.653391209603339
20181,Sherman County, Kansas,0.606679901638308
20183,Smith County, Kansas,0.622493517740425
20185,Stafford County, Kansas,0.603276589407075
20187,Stanton County, Kansas,0.6455338230028
20189,Stevens County, Kansas,0.611405549927975
20191,Sumner County, Kansas,0.531055883537788
20193,Thomas County, Kansas,0.606722230979857
20195,Trego County, Kansas,0.641910532159761
20197,Wabaunsee County, Kansas,0.576841449070187
20199,Wallace County, Kansas,0.657684937579843
20201,Washington County, Kansas,0.592803158059486
20203,Wichita County, Kansas,0.644714172897331
20205,Wilson County, Kansas,0.565815755983254
20207,Woodson County, Kansas,0.60102034249288
20209,Wyandotte County, Kansas,0.28386853706816
21001,Adair County, Kentucky,0.537278919649881
21003,Allen County, Kentucky,0.525237451704057
21005,Anderson County, Kentucky,0.50389511713761
21007,Ballard County, Kentucky,0.563170596971527
21009,Barren County, Kentucky,0.50362572857218
21011,Bath County, Kentucky,0.539754068995631
21013,Bell County, Kentucky,0.504818637841022
21015,Boone County, Kentucky,0.396183830721957
21017,Bourbon County, Kentucky,0.507849097833313
21019,Boyd County, Kentucky,0.4234879897053
21021,Boyle County, Kentucky,0.478338385768534
21023,Bracken County, Kentucky,0.544802295032226
21025,Breathitt County, Kentucky,0.542698448250158
21027,Breckinridge County, Kentucky,0.534623939914642
21029,Bullitt County, Kentucky,0.440691541571464
21031,Butler County, Kentucky,0.542682170187721
21033,Caldwell County, Kentucky,0.535777172090014
21035,Calloway County, Kentucky,0.501278949520102
21037,Campbell County, Kentucky,0.385159993953857
21039,Carlisle County, Kentucky,0.571681154942576
21041,Carroll County, Kentucky,0.518782681696735
21043,Carter County, Kentucky,0.504362269807775
21045,Casey County, Kentucky,0.538957625320781
21047,Christian County, Kentucky,0.470999070077392
21049,Clark County, Kentucky,0.478246043582204
21051,Clay County, Kentucky,0.525402708369301
21053,Clinton County, Kentucky,0.55334025337711
21055,Crittenden County, Kentucky,0.552003837996625
21057,Cumberland County, Kentucky,0.57410349471628
21059,Daviess County, Kentucky,0.435619735417113
21061,Edmonson County, Kentucky,0.547571846598956
21063,Elliott County, Kentucky,0.554503796371022
21065,Estill County, Kentucky,0.520285008924912
21067,Fayette County, Kentucky,0.344697580101892
21069,Fleming County, Kentucky,0.536824714930158
21071,Floyd County, Kentucky,0.497575291747864
21073,Franklin County, Kentucky,0.446234439034246
21075,Fulton County, Kentucky,0.554040081782876
21077,Gallatin County, Kentucky,0.528907215866182
21079,Garrard County, Kentucky,0.521508322945794
21081,Grant County, Kentucky,0.502729427188213
21083,Graves County, Kentucky,0.508943256603253
21085,Grayson County, Kentucky,0.52231786224281
21087,Green County, Kentucky,0.545930011598238
21089,Greenup County, Kentucky,0.476779347766829
21091,Hancock County, Kentucky,0.539682152509731
21093,Hardin County, Kentucky,0.453912533424573
21095,Harlan County, Kentucky,0.508344709755523
21097,Harrison County, Kentucky,0.517311093946385
21099,Hart County, Kentucky,0.533172404473267
21101,Henderson County, Kentucky,0.476063307822186
21103,Henry County, Kentucky,0.528211558752894
21105,Hickman County, Kentucky,0.577141426004656
21107,Hopkins County, Kentucky,0.48570160016619
21109,Jackson County, Kentucky,0.538559789270968
21111,Jefferson County, Kentucky,0.201421384315623
21113,Jessamine County, Kentucky,0.460451649933217
21115,Johnson County, Kentucky,0.506552621523893
21117,Kenton County, Kentucky,0.312518676979265
21119,Knott County, Kentucky,0.53649137966687
21121,Knox County, Kentucky,0.508496644463901
21123,Larue County, Kentucky,0.531329846797137
21125,Laurel County, Kentucky,0.479651316888245
21127,Lawrence County, Kentucky,0.531075946502553
21129,Lee County, Kentucky,0.5534475200049
21131,Leslie County, Kentucky,0.55568812499122
21133,Letcher County, Kentucky,0.522053323997874
21135,Lewis County, Kentucky,0.541407151443243
21137,Lincoln County, Kentucky,0.511321733567059
21139,Livingston County, Kentucky,0.552762757272696
21141,Logan County, Kentucky,0.514473935727257
21143,Lyon County, Kentucky,0.550407343605891
21145,McCracken County, Kentucky,0.434573956673999
21147,McCreary County, Kentucky,0.538279446304331
21149,McLean County, Kentucky,0.538481131439935
21151,Madison County, Kentucky,0.457988131118837
21153,Magoffin County, Kentucky,0.540133083355402
21155,Marion County, Kentucky,0.524901474821279
21157,Marshall County, Kentucky,0.506025183615372
21159,Martin County, Kentucky,0.533525628764761
21161,Mason County, Kentucky,0.511602291940082
21163,Meade County, Kentucky,0.504078098869595
21165,Menifee County, Kentucky,0.556581354860585
21167,Mercer County, Kentucky,0.50563383224192
21169,Metcalfe County, Kentucky,0.5557674131645
21171,Monroe County, Kentucky,0.553370383880927
21173,Montgomery County, Kentucky,0.495020029966424
21175,Morgan County, Kentucky,0.538245576588792
21177,Muhlenberg County, Kentucky,0.500985555463549
21179,Nelson County, Kentucky,0.491429080902822
21181,Nicholas County, Kentucky,0.550816895421805
21183,Ohio County, Kentucky,0.520107720419941
21185,Oldham County, Kentucky,0.42879865490323
21187,Owen County, Kentucky,0.545346506901554
21189,Owsley County, Kentucky,0.574221710035669
21191,Pendleton County, Kentucky,0.524349895603017
21193,Perry County, Kentucky,0.513007399138279
21195,Pike County, Kentucky,0.495564246472971
21197,Powell County, Kentucky,0.52091751765916
21199,Pulaski County, Kentucky,0.488613495395905
21201,Robertson County, Kentucky,0.585369388859059
21203,Rockcastle County, Kentucky,0.52590823494363
21205,Rowan County, Kentucky,0.509162474435577
21207,Russell County, Kentucky,0.531798276287548
21209,Scott County, Kentucky,0.48380936828982
21211,Shelby County, Kentucky,0.493996202245163
21213,Simpson County, Kentucky,0.513572443618089
21215,Spencer County, Kentucky,0.526637023173111
21217,Taylor County, Kentucky,0.508529802200152
21219,Todd County, Kentucky,0.541747701233523
21221,Trigg County, Kentucky,0.542511518601363
21223,Trimble County, Kentucky,0.538588415244672
21225,Union County, Kentucky,0.523380788320839
21227,Warren County, Kentucky,0.45525789845782
21229,Washington County, Kentucky,0.543157825117906
21231,Wayne County, Kentucky,0.535094258257583
21233,Webster County, Kentucky,0.526502510979327
21235,Whitley County, Kentucky,0.499536782795717
21237,Wolfe County, Kentucky,0.557449474498572
21239,Woodford County, Kentucky,0.484797373586002
22001,Acadia Parish, Louisiana,0.481185488467113
22003,Allen Parish, Louisiana,0.524438083860342
22005,Ascension Parish, Louisiana,0.410235776908536
22007,Assumption Parish, Louisiana,0.505336677806615
22009,Avoyelles Parish, Louisiana,0.504188544364546
22011,Beauregard Parish, Louisiana,0.518781291356986
22013,Bienville Parish, Louisiana,0.546617486863058
22015,Bossier Parish, Louisiana,0.449700655316343
22017,Caddo Parish, Louisiana,0.396418851609577
22019,Calcasieu Parish, Louisiana,0.42108630310023
22021,Caldwell Parish, Louisiana,0.552186338688746
22023,Cameron Parish, Louisiana,0.568300222104182
22025,Catahoula Parish, Louisiana,0.559221606999434
22027,Claiborne Parish, Louisiana,0.539395300141316
22029,Concordia Parish, Louisiana,0.537895794446036
22031,De Soto Parish, Louisiana,0.526896516996553
22033,East Baton Rouge Parish, Louisiana,0.296982389509928
22035,East Carroll Parish, Louisiana,0.556323727939763
22037,East Feliciana Parish, Louisiana,0.518037790401769
22039,Evangeline Parish, Louisiana,0.506614137863226
22041,Franklin Parish, Louisiana,0.526733274923299
22043,Grant Parish, Louisiana,0.532137265982402
22045,Iberia Parish, Louisiana,0.464105570498873
22047,Iberville Parish, Louisiana,0.502528668098539
22049,Jackson Parish, Louisiana,0.53613576319775
22051,Jefferson Parish, Louisiana,0.299934317238425
22053,Jefferson Davis Parish, Louisiana,0.507954725413351
22055,Lafayette Parish, Louisiana,0.309102465114057
22057,Lafourche Parish, Louisiana,0.469130459714951
22059,La Salle Parish, Louisiana,0.542828153808623
22061,Lincoln Parish, Louisiana,0.480029763250853
22063,Livingston Parish, Louisiana,0.4508364200291
22065,Madison Parish, Louisiana,0.546734522335201
22067,Morehouse Parish, Louisiana,0.513947347503701
22069,Natchitoches Parish, Louisiana,0.518265573790944
22071,Orleans Parish, Louisiana,0.267378880135978
22073,Ouachita Parish, Louisiana,0.410359941184757
22075,Plaquemines Parish, Louisiana,0.525419527203689
22077,Pointe Coupee Parish, Louisiana,0.517882941265354
22079,Rapides Parish, Louisiana,0.45207061037519
22081,Red River Parish, Louisiana,0.550985901268718
22083,Richland Parish, Louisiana,0.522249665710122
22085,Sabine Parish, Louisiana,0.539041090256804
22087,St. Bernard Parish, Louisiana,0.455187609634496
22089,St. Charles Parish, Louisiana,0.449470893142625
22091,St. Helena Parish, Louisiana,0.549059741292065
22093,St. James Parish, Louisiana,0.498920770846441
22095,St. John the Baptist Parish, Louisiana,0.453914240046967
22097,St. Landry Parish, Louisiana,0.469690005756387
22099,St. Martin Parish, Louisiana,0.491301535310127
22101,St. Mary Parish, Louisiana,0.482595340084839
22103,St. Tammany Parish, Louisiana,0.407882523007848
22105,Tangipahoa Parish, Louisiana,0.454368755989349
22107,Tensas Parish, Louisiana,0.579438935192315
22109,Terrebonne Parish, Louisiana,0.460236851066147
22111,Union Parish, Louisiana,0.529935373933694
22113,Vermilion Parish, Louisiana,0.499460209980178
22115,Vernon Parish, Louisiana,0.504353765978102
22117,Washington Parish, Louisiana,0.497777929875849
22119,Webster Parish, Louisiana,0.488729378241212
22121,West Baton Rouge Parish, Louisiana,0.490158271479681
22123,West Carroll Parish, Louisiana,0.542350387814472
22125,West Feliciana Parish, Louisiana,0.532408369970566
22127,Winn Parish, Louisiana,0.547148805688831
23001,Androscoggin County, Maine,0.436584098647826
23003,Aroostook County, Maine,0.536671049016722
23005,Cumberland County, Maine,0.385765940226047
23007,Franklin County, Maine,0.543911896952222
23009,Hancock County, Maine,0.515963201330571
23011,Kennebec County, Maine,0.455536450020796
23013,Knox County, Maine,0.489358466455505
23015,Lincoln County, Maine,0.50636425332188
23017,Oxford County, Maine,0.515753979091712
23019,Penobscot County, Maine,0.472195648942672
23021,Piscataquis County, Maine,0.585381721259112
23023,Sagadahoc County, Maine,0.478988426311137
23025,Somerset County, Maine,0.53713653260634
23027,Waldo County, Maine,0.513162755852045
23029,Washington County, Maine,0.54976480752113
23031,York County, Maine,0.425478919447943
24001,Allegany County, Maryland,0.442573696818469
24003,Anne Arundel County, Maryland,0.252432769174426
24005,Baltimore County, Maryland,0.264943105591778
24009,Calvert County, Maryland,0.405763113233076
24011,Caroline County, Maryland,0.495446753004448
24013,Carroll County, Maryland,0.403224345407699
24015,Cecil County, Maryland,0.432896283295297
24017,Charles County, Maryland,0.422166050181674
24019,Dorchester County, Maryland,0.510801933975869
24021,Frederick County, Maryland,0.398717868082396
24023,Garrett County, Maryland,0.51626263752111
24025,Harford County, Maryland,0.365274183265624
24027,Howard County, Maryland,0.299148934144018
24029,Kent County, Maryland,0.51327998591776
24031,Montgomery County, Maryland,0.238723255712927
24033,Prince George's County, Maryland,0.233797497943862
24035,Queen Anne's County, Maryland,0.48256241268034
24037,St. Mary's County, Maryland,0.444362694467363
24039,Somerset County, Maryland,0.511337928144579
24041,Talbot County, Maryland,0.488649058875348
24043,Washington County, Maryland,0.414923834834296
24045,Wicomico County, Maryland,0.437628514535275
24047,Worcester County, Maryland,0.48640987560281
24510,Baltimore city, Maryland,0.09597806282453
25001,Barnstable County, Massachusetts,0.251096638826324
25003,Berkshire County, Massachusetts,0.435578526196257
25005,Bristol County, Massachusetts,0.265888491573105
25007,Dukes County, Massachusetts,0.495735956224778
25009,Essex County, Massachusetts,0.21263674484106
25011,Franklin County, Massachusetts,0.468771880977901
25013,Hampden County, Massachusetts,0.327277396882306
25015,Hampshire County, Massachusetts,0.402107155593372
25017,Middlesex County, Massachusetts,0.178144516594377
25019,Nantucket County, Massachusetts,0.457634180577802
25021,Norfolk County, Massachusetts,0.190665248464339
25023,Plymouth County, Massachusetts,0.267388190085685
25025,Suffolk County, Massachusetts,0.087673384938072
25027,Worcester County, Massachusetts,0.332964733143098
26001,Alcona County, Michigan,0.562221486953181
26003,Alger County, Michigan,0.591294109930568
26005,Allegan County, Michigan,0.462624834962338
26007,Alpena County, Michigan,0.523114066650516
26009,Antrim County, Michigan,0.536425193603736
26011,Arenac County, Michigan,0.523411802961562
26013,Baraga County, Michigan,0.59734587482351
26015,Barry County, Michigan,0.481422724224492
26017,Bay County, Michigan,0.423365144933604
26019,Benzie County, Michigan,0.545845128258586
26021,Berrien County, Michigan,0.396646071868142
26023,Branch County, Michigan,0.488781565697228
26025,Calhoun County, Michigan,0.426299254407687
26027,Cass County, Michigan,0.481978406652073
26029,Charlevoix County, Michigan,0.525537741988263
26031,Cheboygan County, Michigan,0.54253071442302
26033,Chippewa County, Michigan,0.556854440949054
26035,Clare County, Michigan,0.512545023213704
26037,Clinton County, Michigan,0.469486991287502
26039,Crawford County, Michigan,0.549178494316752
26041,Delta County, Michigan,0.53101135971644
26043,Dickinson County, Michigan,0.533469414623982
26045,Eaton County, Michigan,0.443891167485204
26047,Emmet County, Michigan,0.525919880300215
